date_application	top_liste	prix_fht	prix_ttc	top_sur_facture	type_marge	code_marge	marge_ttc	date_source_doc	type_source_doc	code_ucd
2017-02-01	2	999	1019.98				0	2016-09-14	JO	9415398
2016-10-29	1	1080	1102.68	N	0	3	22	2016-10-28	JO	9415398
2016-09-15	2	1080	1102.68				0	2016-09-14	JO	9415398
2017-04-01	1	1296	1323.22	N	0	3	22	2017-02-28	JO	9415406
2017-04-01	2	1296	1323.22				0	2017-02-28	JO	9415406
2017-02-01	1	1332	1359.97	N	0	3	22	2016-10-28	JO	9415406
2017-02-01	2	1332	1359.97				0	2016-09-14	JO	9415406
2016-10-29	1	1440	1470.24	N	0	3	22	2016-10-28	JO	9415406
2016-09-15	2	1440	1470.24				0	2016-09-14	JO	9415406
2017-04-01	1	162	165.4	N	0	3	22	2017-02-28	JO	9415412
2017-04-01	2	162	165.4				0	2017-02-28	JO	9415412
2017-02-01	1	166.5	170	N	0	3	22	2016-10-28	JO	9415412
2017-02-01	2	166.5	170				0	2016-09-14	JO	9415412
2016-10-29	1	180	183.78	N	0	3	22	2016-10-28	JO	9415412
2016-09-15	2	180	183.78				0	2016-09-14	JO	9415412
2017-04-01	1	1944	1984.82	N	0	3	22	2017-02-28	JO	9415429
2017-04-01	2	1944	1984.82				0	2017-02-28	JO	9415429
2017-02-01	1	1998	2039.96	N	0	3	22	2016-10-28	JO	9415429
2017-02-01	2	1998	2039.96				0	2016-09-14	JO	9415429
2016-10-29	1	2160	2205.36	N	0	3	22	2016-10-28	JO	9415429
2016-09-15	2	2160	2205.36				0	2016-09-14	JO	9415429
2017-04-01	1	324	330.8	N	0	3	22	2017-02-28	JO	9415435
2017-04-01	2	324	330.8				0	2017-02-28	JO	9415435
2017-02-01	1	333	339.99	N	0	3	22	2016-10-28	JO	9415435
2017-02-01	2	333	339.99				0	2016-09-14	JO	9415435
2016-10-29	1	360	367.56	N	0	3	22	2016-10-28	JO	9415435
2016-09-15	2	360	367.56				0	2016-09-14	JO	9415435
2017-04-01	1	486	496.21	N	0	3	22	2017-02-28	JO	9415441
2017-04-01	2	486	496.21				0	2017-02-28	JO	9415441
2017-02-01	1	499.5	509.99	N	0	3	22	2016-10-28	JO	9415441
2017-02-01	2	499.5	509.99				0	2016-09-14	JO	9415441
2016-10-29	1	540	551.34	N	0	3	22	2016-10-28	JO	9415441
2016-09-15	2	540	551.34				0	2016-09-14	JO	9415441
2016-03-15	1	0	0	O	0	3	22	2016-04-08	CNAMTS	9415903
2016-04-02	1	0	0	O	0	3	22	2016-04-01	JO	9415949
2020-01-01	1	40.46	41.31	N	0	3	22	2019-11-14	JO	9416073
2018-12-29	1	42.46	43.35	N	0	3	22	2018-12-28	JO	9416073
2016-04-07	1	0	0	O	0	3	22	2016-04-06	JO	9416073
2020-01-01	1	40.46	41.31	N	0	3	22	2019-11-14	JO	9416096
2018-12-29	1	42.46	43.35	N	0	3	22	2018-12-28	JO	9416096
2016-04-07	1	0	0	O	0	3	22	2016-04-06	JO	9416096
2020-01-01	1	40.46	41.31	N	0	3	22	2019-11-14	JO	9416104
2018-12-29	1	42.46	43.35	N	0	3	22	2018-12-28	JO	9416104
2016-04-07	1	0	0	O	0	3	22	2016-04-06	JO	9416104
2020-01-01	1	40.46	41.31	N	0	3	22	2019-11-14	JO	9416110
2018-12-29	1	42.46	43.35	N	0	3	22	2018-12-28	JO	9416110
2016-04-07	1	0	0	O	0	3	22	2016-04-06	JO	9416110
2020-01-01	1	40.46	41.31	N	0	3	22	2019-11-14	JO	9416127
2018-12-29	1	42.46	43.35	N	0	3	22	2018-12-28	JO	9416127
2016-04-07	1	0	0	O	0	3	22	2016-04-06	JO	9416127
2020-01-01	1	40.46	41.31	N	0	3	22	2019-11-14	JO	9416133
2018-12-29	1	42.46	43.35	N	0	3	22	2018-12-28	JO	9416133
2016-04-07	1	0	0	O	0	3	22	2016-04-06	JO	9416133
2020-01-01	1	40.46	41.31	N	0	3	22	2019-11-14	JO	9416156
2018-12-29	1	42.46	43.35	N	0	3	22	2018-12-28	JO	9416156
2016-04-07	1	0	0	O	0	3	22	2016-04-06	JO	9416156
2020-01-01	1	40.46	41.31	N	0	3	22	2019-11-14	JO	9416162
2018-12-29	1	42.46	43.35	N	0	3	22	2018-12-28	JO	9416162
2016-04-07	1	0	0	O	0	3	22	2016-04-06	JO	9416162
2020-01-01	1	40.46	41.31	N	0	3	22	2019-11-14	JO	9416179
2018-12-29	1	42.46	43.35	N	0	3	22	2018-12-28	JO	9416179
2016-04-07	1	0	0	O	0	3	22	2016-04-06	JO	9416179
2016-05-03	1	0	0	O	0	3	22	2016-05-24	CNAMTS	9416245
2016-05-03	1	0	0	O	0	3	22	2016-05-24	CNAMTS	9416251
2018-11-09	2	251.038	256.31				0	2018-10-31	JO	9416618
2018-02-01	2	331.73	338.7				0	2018-01-26	JO	9416618
2017-03-01	2	358.625	366.16				0	2016-11-24	JO	9416618
2016-11-25	2	379.475	387.44				0	2016-11-24	JO	9416618
2018-11-09	2	251.038	256.31				0	2018-10-31	JO	9416630
2018-02-01	2	331.73	338.7				0	2018-01-26	JO	9416630
2017-03-01	2	358.625	366.16				0	2016-11-24	JO	9416630
2016-11-25	2	379.475	387.44				0	2016-11-24	JO	9416630
2019-01-01	1	35.772	36.52	N	0	3	22	2018-11-13	JO	9416647
2016-09-28	1	59.62	60.87	N	0	3	22	2016-09-27	JO	9416647
2020-03-01	2	153.463	156.69				0	2019-12-19	JO	9416653
2018-01-02	2	161.54	164.93				0	2017-12-28	JO	9416653
2016-05-26	2	174.142	177.8				0	2016-05-25	JO	9416653
2020-03-01	2	153.463	156.69				0	2019-12-19	JO	9416676
2018-01-02	2	161.54	164.93				0	2017-12-28	JO	9416676
2016-05-26	2	174.142	177.8				0	2016-05-25	JO	9416676
2016-06-02	1	0	0	O	0	3	22	2016-05-24	CNAMTS	9416699
2016-06-02	1	0	0	O	0	3	22	2016-05-24	CNAMTS	9416707
2019-01-01	1	3.287	3.36	N	0	3	22	2018-12-05	JO	9416713
2016-08-13	1	6.185	6.31	N	0	3	22	2016-08-12	JO	9416713
2017-04-15	2	648	661.61				0	2017-04-14	JO	9416920
2017-02-02	1	648	661.61	N	0	3	22	2017-02-01	JO	9416920
2017-04-15	2	1296	1323.22				0	2017-04-14	JO	9416937
2017-02-02	1	1296	1323.22	N	0	3	22	2017-02-01	JO	9416937
2017-04-15	2	162	165.4				0	2017-04-14	JO	9416943
2017-02-02	1	162	165.4	N	0	3	22	2017-02-01	JO	9416943
2017-04-15	2	1944	1984.82				0	2017-04-14	JO	9416966
2017-02-02	1	1944	1984.82	N	0	3	22	2017-02-01	JO	9416966
2017-04-15	2	324	330.8				0	2017-04-14	JO	9416972
2017-02-02	1	324	330.8	N	0	3	22	2017-02-01	JO	9416972
2018-01-01	1	38.294	39.1	N	0	3	22	2017-12-21	JO	9416995
2018-01-01	2	38.294	39.1				0	2017-12-21	JO	9416995
2017-01-28	1	47.868	48.87	N	0	3	22	2017-01-27	JO	9416995
2016-12-17	2	47.868	48.87				0	2016-12-16	JO	9416995
2016-06-01	1	0	0	O	0	3	22	2016-05-24	CNAMTS	9416995
2018-01-01	1	312.775	319.34	N	0	3	22	2017-12-21	JO	9417003
2018-01-01	2	312.775	319.34				0	2017-12-21	JO	9417003
2017-01-28	1	390.969	399.18	N	0	3	22	2017-01-27	JO	9417003
2016-12-17	2	390.969	399.18				0	2016-12-16	JO	9417003
2016-06-01	1	0	0	O	0	3	22	2016-05-24	CNAMTS	9417003
2017-07-01	2	589.95	602.34				0	2017-06-16	JO	9417227
2017-06-17	2	1026	1047.55				0	2017-06-16	JO	9417227
2017-07-01	2	124.017	126.62				0	2017-06-16	JO	9417233
2017-06-17	2	215.681	220.21				0	2017-06-16	JO	9417233
2017-07-01	2	1179.9	1204.68				0	2017-06-16	JO	9417256
2017-06-17	2	2052	2095.09				0	2017-06-16	JO	9417256
2019-01-01	1	32.195	32.87	N	0	3	22	2018-11-13	JO	9417291
2017-03-03	1	53.658	54.78	N	0	3	22	2017-03-02	JO	9417291
2020-01-01	1	79.992	81.67	N	0	3	22	2019-11-21	JO	9417569
2020-01-01	2	79.992	81.67				0	2019-11-21	JO	9417569
2016-10-14	1	133.32	136.12	N	0	3	22	2016-10-13	JO	9417569
2016-09-03	2	133.32	136.12				0	2016-09-02	JO	9417569
2017-03-01	1	400	408.4	N	0	3	22	2017-02-24	JO	9417575
2017-03-01	2	400	408.4				0	2017-02-24	JO	9417575
2017-02-25	1	500	510.5	N	0	3	22	2017-02-24	JO	9417575
2017-02-25	2	500	510.5				0	2017-02-24	JO	9417575
2016-10-15	1	27.786	28.37	N	0	3	22	2016-10-14	JO	9417658
2016-10-15	1	5.81	5.93	N	0	3	22	2016-10-14	JO	9417664
2016-10-15	1	55.571	56.74	N	0	3	22	2016-10-14	JO	9417670
2019-06-19	2	1456	1486.58				0	2019-06-18	JO	9417871
2019-06-19	2	364	371.64				0	2019-06-18	JO	9417888
2016-06-17	1	0	0	O	0	3	22	2016-05-24	CNAMTS	9417894
2019-01-01	1	35.772	36.52	N	0	3	22	2018-11-13	JO	9417977
2016-12-22	1	59.62	60.87	N	0	3	22	2016-12-21	JO	9417977
2020-01-01	1	79.992	81.67	N	0	3	22	2019-11-21	JO	9417983
2020-01-01	2	79.992	81.67				0	2019-11-21	JO	9417983
2016-09-28	1	133.32	136.12	N	0	3	22	2016-09-27	JO	9417983
2016-08-06	2	133.32	136.12				0	2016-08-05	JO	9417983
2019-01-02	1	226.19	230.94	N	0	3	22	2018-10-30	JO	9418008
2018-08-28	1	250	255.25	N	0	3	22	2018-08-28	JO	9418008
2017-01-07	1	342.05	349.23	N	0	3	22	2017-01-06	JO	9418008
2018-11-10	1	14.323	14.62	N	0	3	22	2018-11-06	JO	9418072
2017-12-01	1	17.957	18.33	N	0	3	22	2017-11-30	JO	9418072
2017-04-15	2	648	661.61				0	2017-04-14	JO	9418095
2017-02-02	1	648	661.61	N	0	3	22	2017-02-01	JO	9418095
2017-04-15	2	1296	1323.22				0	2017-04-14	JO	9418103
2017-02-02	1	1296	1323.22	N	0	3	22	2017-02-01	JO	9418103
2017-04-15	2	162	165.4				0	2017-04-14	JO	9418126
2017-02-02	1	162	165.4	N	0	3	22	2017-02-01	JO	9418126
2017-04-15	2	1944	1984.82				0	2017-04-14	JO	9418132
2017-02-02	1	1944	1984.82	N	0	3	22	2017-02-01	JO	9418132
2017-04-15	2	324	330.8				0	2017-04-14	JO	9418149
2017-02-02	1	324	330.8	N	0	3	22	2017-02-01	JO	9418149
2017-09-01	1	648	661.61	N	0	3	22	2017-08-31	JO	9418184
2017-06-17	2	648	661.61				0	2017-06-16	JO	9418184
2017-09-01	1	1296	1323.22	N	0	3	22	2017-08-31	JO	9418190
2017-06-17	2	1296	1323.22				0	2017-06-16	JO	9418190
2017-09-01	1	162	165.4	N	0	3	22	2017-08-31	JO	9418209
2017-06-17	2	162	165.4				0	2017-06-16	JO	9418209
2017-09-01	1	1944	1984.82	N	0	3	22	2017-08-31	JO	9418215
2017-06-17	2	1944	1984.82				0	2017-06-16	JO	9418215
2017-09-01	1	324	330.8	N	0	3	22	2017-08-31	JO	9418221
2017-06-17	2	324	330.8				0	2017-06-16	JO	9418221
2020-01-01	1	79.992	81.67	N	0	3	22	2019-11-06	JO	9418356
2020-01-01	2	79.992	81.67				0	2019-11-06	JO	9418356
2016-10-07	1	133.32	136.12	N	0	3	22	2016-10-06	JO	9418356
2016-09-02	2	133.32	136.12				0	2016-09-01	JO	9418356
2016-07-29	1	0	0	O	0	3	22	2016-07-28	JO	9418712
2017-01-17	1	0	0	O	0	3	22	2017-02-06	CNAMTS	9418735
2016-07-18	1	0	0	O	0	3	22	2016-07-17	JO	9418741
2020-01-01	2	203.37	207.64				0	2019-12-03	JO	9418787
2018-03-01	2	290.529	296.63				0	2018-02-20	JO	9418787
2016-10-19	2	382.275	390.3				0	2016-10-18	JO	9418787
2020-01-01	1	79.992	81.67	N	0	3	22	2019-11-21	JO	9419060
2020-01-01	2	79.992	81.67				0	2019-11-21	JO	9419060
2016-12-22	1	133.32	136.12	N	0	3	22	2016-12-21	JO	9419060
2016-10-26	2	133.32	136.12				0	2016-10-25	JO	9419060
2020-01-01	1	79.992	81.67	N	0	3	22	2019-11-21	JO	9419108
2020-01-01	2	79.992	81.67				0	2019-11-21	JO	9419108
2016-12-30	1	133.32	136.12	N	0	3	22	2016-12-29	CNAMTS	9419108
2016-11-09	2	133.32	136.12				0	2016-11-08	JO	9419108
2016-09-14	1	0	0	O	0	3	22	2016-09-13	JO	9419278
2016-09-14	1	0	0	O	0	3	22	2016-09-13	JO	9419284
2016-09-14	1	0	0	O	0	3	22	2016-09-13	JO	9419290
2017-07-01	1	124.017	126.62	N	0	3	22	2017-02-08	JO	9419309
2017-07-01	2	124.017	126.62				0	2017-02-08	JO	9419309
2017-02-09	1	215.681	220.21	N	0	3	22	2017-02-08	JO	9419309
2017-02-09	2	215.681	220.21				0	2017-02-08	JO	9419309
2017-07-01	1	589.95	602.34	N	0	3	22	2017-02-08	JO	9419315
2017-07-01	2	589.95	602.34				0	2017-02-08	JO	9419315
2017-02-09	1	1026	1047.55	N	0	3	22	2017-02-08	JO	9419315
2017-02-09	2	1026	1047.55				0	2017-02-08	JO	9419315
2019-01-01	1	54	55.13	N	0	3	22	2018-11-22	JO	9419516
2017-06-15	1	90	91.89	N	0	3	22	2017-06-14	JO	9419516
2017-06-15	1	1676.88	1712.09	N	0	3	22	2017-06-14	JO	9419522
2019-01-01	1	35.772	36.52	N	0	3	22	2018-11-13	JO	9419611
2017-03-03	1	59.62	60.87	N	0	3	22	2017-03-02	JO	9419611
2019-11-22	2	2592.598	2647.04				0	2019-11-22	JO	9419723
2017-12-04	2	2628.61	2683.81				0	2017-12-06	JO	9419723
2018-11-10	1	285.714	291.71	N	0	3	22	2018-11-10	JO	9419806
2018-04-03	1	342	349.18	N	0	3	22	2018-03-29	JO	9419806
2017-04-12	1	513.009	523.78	N	0	3	22	2017-04-11	JO	9419806
2020-01-01	1	79.992	81.67	N	0	3	22	2019-11-06	JO	9419947
2020-01-01	2	79.992	81.67				0	2019-11-06	JO	9419947
2016-12-30	1	133.32	136.12	N	0	3	22	2016-12-29	CNAMTS	9419947
2016-11-09	2	133.32	136.12				0	2016-11-08	JO	9419947
2020-01-01	1	79.992	81.67	N	0	3	22	2019-11-06	JO	9419976
2020-01-01	2	79.992	81.67				0	2019-11-06	JO	9419976
2017-06-30	1	133.32	136.12	N	0	3	22	2017-06-29	JO	9419976
2017-05-06	2	133.32	136.12				0	2017-05-05	JO	9419976
2016-09-23	1	0	0	O	0	3	22	2016-09-22	JO	9420005
2016-09-23	1	0	0	O	0	3	22	2016-09-22	JO	9420011
2016-09-23	1	0	0	O	0	3	22	2016-09-22	JO	9420028
2019-01-01	1	1.617	1.65	N	0	3	22	2018-12-14	JO	9420399
2017-04-14	1	2.994	3.06	N	0	3	22	2017-04-13	JO	9420399
2018-02-17	1	960	980.16	N	0	3	22	2018-02-16	JO	9420413
2018-02-17	2	960	980.16				0	2018-02-16	JO	9420413
2018-02-17	1	1920	1960.32	N	0	3	22	2018-02-16	JO	9420436
2018-02-17	2	1920	1960.32				0	2018-02-16	JO	9420436
2018-02-17	1	240	245.04	N	0	3	22	2018-02-16	JO	9420442
2018-02-17	2	240	245.04				0	2018-02-16	JO	9420442
2018-02-17	1	2880	2940.48	N	0	3	22	2018-02-16	JO	9420459
2018-02-17	2	2880	2940.48				0	2018-02-16	JO	9420459
2018-02-17	1	480	490.08	N	0	3	22	2018-02-16	JO	9420465
2018-02-17	2	480	490.08				0	2018-02-16	JO	9420465
2016-10-05	1	0	0	O	0	3	22	2016-10-04	JO	9420494
2020-01-01	2	145.648	148.71				0	2019-11-06	JO	9420519
2017-03-04	2	242.747	247.84				0	2017-03-03	JO	9420519
2020-01-01	2	185.26	189.15				0	2019-11-06	JO	9420525
2017-03-04	2	308.767	315.25				0	2017-03-03	JO	9420525
2018-05-18	1	396.15	404.47	N	0	3	22	2018-05-17	JO	9420531
2018-04-21	2	396.15	404.47				0	2018-04-20	JO	9420531
2018-05-18	1	792.3	808.94	N	0	3	22	2018-05-17	JO	9420548
2018-04-21	2	792.3	808.94				0	2018-04-20	JO	9420548
2018-05-18	1	99.038	101.12	N	0	3	22	2018-05-17	JO	9420554
2018-04-21	2	99.038	101.12				0	2018-04-20	JO	9420554
2018-05-18	1	1188.45	1213.41	N	0	3	22	2018-05-17	JO	9420560
2018-04-21	2	1188.45	1213.41				0	2018-04-20	JO	9420560
2018-05-18	1	198.075	202.23	N	0	3	22	2018-05-17	JO	9420577
2018-04-21	2	198.075	202.23				0	2018-04-20	JO	9420577
2018-07-19	2	157.33	160.63				0	2018-07-18	JO	9420732
2018-07-19	2	472	481.91				0	2018-07-18	JO	9420749
2019-01-01	1	35.772	36.52	N	0	3	22	2018-11-13	JO	9420755
2017-03-23	1	59.62	60.87	N	0	3	22	2017-03-22	JO	9420755
2016-10-16	1	0	0	O	0	3	22	2016-12-16	CNAMTS	9420761
2016-10-16	1	0	0	O	0	3	22	2016-12-16	CNAMTS	9420778
2018-01-02	1	403.436	411.91	N	0	3	22	2017-12-19	JO	9420962
2017-10-14	1	461.07	470.75	N	0	3	22	2017-10-13	JO	9420962
2018-01-02	1	669.926	683.99	N	0	3	22	2017-12-19	JO	9420979
2017-10-14	1	765.63	781.71	N	0	3	22	2017-10-13	JO	9420979
2020-02-01	2	295.565	301.77				0	2019-12-19	JO	9421223
2018-01-02	2	314.28	320.88				0	2017-12-28	JO	9421223
2017-07-13	2	339.76	346.89				0	2017-07-12	JO	9421223
2019-03-16	1	1.658	1.69	N	0	3	22	2019-03-15	JO	9421252
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-21	JO	9421269
2017-11-01	1	19.472	19.88	N	0	3	22	2017-10-31	JO	9421269
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-21	JO	9421275
2017-11-01	1	19.472	19.88	N	0	3	22	2017-10-31	JO	9421275
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-21	JO	9421536
2017-08-09	1	19.472	19.88	N	0	3	22	2017-08-08	JO	9421536
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-21	JO	9421542
2017-08-09	1	19.472	19.88	N	0	3	22	2017-08-08	JO	9421542
2017-07-08	1	37.067	37.85	N	0	3	22	2017-07-07	JO	9421766
2017-07-08	1	31.922	32.59	N	0	3	22	2017-07-07	JO	9421884
2018-05-18	1	39.615	40.45	N	0	3	22	2018-05-17	JO	9421890
2018-04-21	2	39.615	40.45				0	2018-04-20	JO	9421890
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-06	JO	9421909
2017-07-08	1	19.472	19.88	N	0	3	22	2017-07-07	JO	9421909
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-06	JO	9421915
2017-07-08	1	19.472	19.88	N	0	3	22	2017-07-07	JO	9421915
2016-12-01	1	0	0	O	0	3	22	2016-11-30	JO	9421944
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-06	JO	9422211
2017-08-09	1	19.472	19.88	N	0	3	22	2017-08-08	JO	9422211
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-06	JO	9422228
2017-08-09	1	19.472	19.88	N	0	3	22	2017-08-08	JO	9422228
2017-02-16	1	0	0	O	0	3	22	2017-02-06	CNAMTS	9422808
2017-02-16	1	0	0	O	0	3	22	2017-02-06	CNAMTS	9422814
2017-02-16	1	0	0	O	0	3	22	2017-02-06	CNAMTS	9422820
2017-01-17	1	0	0	O	0	3	22	2017-02-06	CNAMTS	9422843
2017-01-17	1	0	0	O	0	3	22	2017-02-06	CNAMTS	9422866
2017-01-17	1	0	0	O	0	3	22	2017-02-06	CNAMTS	9422872
2017-01-24	1	0	0	O	0	3	22	2018-02-14	CNAMTS	9422889
2017-02-08	1	0	0	O	0	3	22	2017-02-07	JO	9422990
2019-01-01	1	32.195	32.87	N	0	3	22	2018-11-13	JO	9423127
2017-06-16	1	53.658	54.78	N	0	3	22	2017-06-15	JO	9423127
2020-01-01	1	79.992	81.67	N	0	3	22	2019-11-06	JO	9423133
2020-01-01	2	79.992	81.67				0	2019-11-06	JO	9423133
2017-06-16	1	133.32	136.12	N	0	3	22	2017-06-15	JO	9423133
2017-05-06	2	133.32	136.12				0	2017-05-05	JO	9423133
2020-01-01	2	75.572	77.16				0	2019-11-21	JO	9423185
2018-01-01	2	164.288	167.74				0	2017-12-06	JO	9423185
2017-11-01	2	273.814	279.56				0	2017-10-31	JO	9423185
2020-01-01	2	19.632	20.04				0	2019-11-21	JO	9423191
2018-01-01	2	42.679	43.58				0	2017-12-06	JO	9423191
2017-11-01	2	71.132	72.63				0	2017-10-31	JO	9423191
2018-03-07	1	648	661.61	N	0	3	22	2018-03-06	JO	9423736
2018-01-24	2	648	661.61				0	2018-01-23	JO	9423736
2018-03-07	1	972	992.41	N	0	3	22	2018-03-06	JO	9423742
2018-01-24	2	972	992.41				0	2018-01-23	JO	9423742
2018-03-07	1	1296	1323.22	N	0	3	22	2018-03-06	JO	9423759
2018-01-24	2	1296	1323.22				0	2018-01-23	JO	9423759
2018-03-07	1	1620	1654.02	N	0	3	22	2018-03-06	JO	9423765
2018-01-24	2	1620	1654.02				0	2018-01-23	JO	9423765
2018-03-07	1	162	165.4	N	0	3	22	2018-03-06	JO	9423771
2018-01-24	2	162	165.4				0	2018-01-23	JO	9423771
2018-03-07	1	1944	1984.82	N	0	3	22	2018-03-06	JO	9423788
2018-01-24	2	1944	1984.82				0	2018-01-23	JO	9423788
2018-03-07	1	324	330.8	N	0	3	22	2018-03-06	JO	9423794
2018-01-24	2	324	330.8				0	2018-01-23	JO	9423794
2020-01-01	1	2.287	2.34	N	0	3	22	2019-11-21	JO	9423825
2017-08-09	1	6.181	6.31	N	0	3	22	2017-08-08	JO	9423825
2020-01-01	1	705.977	720.8	N	0	3	22	2019-11-21	JO	9423831
2020-01-01	2	705.977	720.8				0	2019-11-21	JO	9423831
2018-01-02	1	830.561	848	N	0	3	22	2017-12-28	JO	9423831
2018-01-02	2	830.561	848				0	2017-12-22	JO	9423831
2017-12-29	1	1186.515	1211.43	N	0	3	22	2017-12-28	CNAMTS	9423831
2017-08-02	2	1186.515	1211.43				0	2017-08-01	JO	9423831
2017-04-20	1	0	0	O	0	3	22	2017-04-19	JO	9423854
2020-01-01	2	75.572	77.16				0	2019-10-25	JO	9424055
2018-01-01	2	164.288	167.74				0	2017-07-25	JO	9424055
2017-07-26	2	273.814	279.56				0	2017-07-25	JO	9424055
2020-01-01	2	19.632	20.04				0	2019-10-25	JO	9424061
2018-01-01	2	42.679	43.58				0	2017-07-25	JO	9424061
2017-07-26	2	71.132	72.63				0	2017-07-25	JO	9424061
2017-07-19	1	6.175	6.3	N	0	3	22	2017-07-18	JO	9424150
2019-01-01	1	1.617	1.65	N	0	3	22	2018-11-13	JO	9424167
2018-08-09	1	2.994	3.06	N	0	3	22	2018-08-08	JO	9424167
2017-09-01	1	8.754	8.94	N	0	3	22	2017-08-31	JO	9424724
2017-08-09	1	6.175	6.3	N	0	3	22	2017-08-08	JO	9424782
2020-01-01	1	145.648	148.71	N	0	3	22	2019-11-21	JO	9424931
2020-01-01	2	145.648	148.71				0	2019-11-21	JO	9424931
2017-12-20	1	242.747	247.84	N	0	3	22	2017-12-19	JO	9424931
2017-07-14	2	242.747	247.84				0	2017-07-13	JO	9424931
2020-01-01	1	185.26	189.15	N	0	3	22	2019-11-21	JO	9424948
2020-01-01	2	185.26	189.15				0	2019-11-21	JO	9424948
2017-12-20	1	308.767	315.25	N	0	3	22	2017-12-19	JO	9424948
2017-07-14	2	308.767	315.25				0	2017-07-13	JO	9424948
2018-01-02	2	2135.47	2180.31				0	2017-12-19	JO	9425020
2017-10-01	2	2308.62	2357.1				0	2017-09-30	JO	9425020
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-06	JO	9425190
2017-09-01	1	19.472	19.88	N	0	3	22	2017-08-31	JO	9425190
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-06	JO	9425209
2017-09-01	1	19.472	19.88	N	0	3	22	2017-08-31	JO	9425209
2017-09-01	1	8.754	8.94	N	0	3	22	2017-08-31	JO	9425267
2017-02-10	1	0	0	O	0	3	22	2017-05-16	CNAMTS	9425379
2020-01-01	2	75.572	77.16				0	2019-11-06	JO	9425439
2018-01-01	2	164.288	167.74				0	2017-12-27	JO	9425439
2017-12-28	2	273.814	279.56				0	2017-12-27	JO	9425439
2020-01-01	2	19.632	20.04				0	2019-11-06	JO	9425445
2018-01-01	2	42.679	43.58				0	2017-12-27	JO	9425445
2017-12-28	2	71.132	72.63				0	2017-12-27	JO	9425445
2018-02-01	1	4.774	4.87	N	0	3	22	2018-01-31	JO	9425480
2017-09-29	1	0	0	O	0	3	22	2017-09-28	JO	9425511
2017-08-16	1	8.754	8.94	N	0	3	22	2017-08-15	JO	9425741
2019-01-01	1	0.645	0.66	N	0	3	22	2018-12-14	JO	9425758
2018-04-14	1	2.15	2.2	N	0	3	22	2018-04-13	JO	9425758
2017-08-16	1	6.175	6.3	N	0	3	22	2017-08-15	JO	9425824
2020-01-01	1	145.648	148.71	N	0	3	22	2019-11-06	JO	9425847
2020-01-01	2	145.648	148.71				0	2019-11-06	JO	9425847
2017-12-20	1	242.747	247.84	N	0	3	22	2017-12-19	JO	9425847
2017-06-17	2	242.747	247.84				0	2017-06-16	JO	9425847
2020-01-01	1	185.26	189.15	N	0	3	22	2019-11-06	JO	9425853
2020-01-01	2	185.26	189.15				0	2019-11-06	JO	9425853
2017-12-20	1	308.767	315.25	N	0	3	22	2017-12-19	JO	9425853
2017-06-17	2	308.767	315.25				0	2017-06-16	JO	9425853
2020-03-01	2	76.732	78.34				0	2019-12-19	JO	9426031
2018-01-02	2	80.77	82.47				0	2017-12-28	JO	9426031
2017-11-25	2	87.07	88.9				0	2017-11-24	JO	9426031
2017-12-20	1	6.175	6.3	N	0	3	22	2017-12-19	JO	9426195
2020-01-01	1	2.287	2.34	N	0	3	22	2019-11-21	JO	9426255
2017-12-20	1	6.181	6.31	N	0	3	22	2017-12-19	JO	9426255
2020-01-01	1	2.287	2.34	N	0	3	22	2019-12-03	JO	9426261
2018-03-31	1	6.181	6.31	N	0	3	22	2018-03-30	JO	9426261
2017-05-03	1	0	0	O	0	3	22	2017-05-16	CNAMTS	9426284
2017-05-03	1	0	0	O	0	3	22	2017-05-16	CNAMTS	9426290
2020-01-01	2	75.572	77.16				0	2019-10-25	JO	9426456
2018-01-01	2	164.288	167.74				0	2017-11-28	JO	9426456
2017-11-29	2	273.814	279.56				0	2017-11-28	JO	9426456
2020-01-01	2	19.632	20.04				0	2019-10-25	JO	9426462
2018-01-01	2	42.679	43.58				0	2017-11-28	JO	9426462
2017-11-29	2	71.132	72.63				0	2017-11-28	JO	9426462
2018-10-12	1	2.394	2.44	N	0	3	22	2018-10-11	JO	9426479
2018-02-02	1	21.142	21.59	N	0	3	22	2018-02-02	JO	9426516
2020-01-01	1	13.63	13.92	N	0	3	22	2019-12-03	JO	9426539
2017-12-20	1	19.472	19.88	N	0	3	22	2017-12-19	JO	9426539
2020-01-01	1	13.63	13.92	N	0	3	22	2019-12-03	JO	9426545
2017-12-20	1	19.472	19.88	N	0	3	22	2017-12-19	JO	9426545
2020-01-01	1	2.287	2.34	N	0	3	22	2019-11-21	JO	9426634
2017-12-20	1	6.181	6.31	N	0	3	22	2017-12-19	JO	9426634
2018-02-10	1	8.754	8.94	N	0	3	22	2018-02-09	JO	9426692
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-21	JO	9426717
